path,label,width,height,aspect_ratio,group_id,split
D:\DS107-ImageDetector\01-data\cleaned\real\img_00279_XQDtFgdfvCE.png,real,1067,1600,0.667,img_00279_XQDtFgdfvCE,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00280_GA8FSXiwalA.png,real,1200,1600,0.75,img_00280_GA8FSXiwalA,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00280_lvzlAOh_CIM.png,real,1067,1600,0.667,img_00280_lvzlAOh_CIM,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00280_W2e1t9NeZAA.png,real,1280,853,1.501,img_00280_W2e1t9NeZAA,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00281_aRfR70p4Lbs.png,real,1067,1600,0.667,img_00281_aRfR70p4Lbs,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00281_ICeVe7aSHUw.png,real,1280,853,1.501,img_00281_ICeVe7aSHUw,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00282_LI2tUHRZBQ8.png,real,1280,787,1.626,img_00282_LI2tUHRZBQ8,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00283_RDzSYsAgxbw.png,real,1067,1600,0.667,img_00283_RDzSYsAgxbw,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00285_4HxVanmuVrQ.png,real,1280,853,1.501,img_00285_4HxVanmuVrQ,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00285_NVQkYIyrvbQ.png,real,1280,854,1.499,img_00285_NVQkYIyrvbQ,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00286_DcVOmeH9DMQ.png,real,1067,1600,0.667,img_00286_DcVOmeH9DMQ,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00286_urplA7_WnvE.png,real,1280,853,1.501,img_00286_urplA7_WnvE,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00287_x6hhoy7TsBk.png,real,1067,1600,0.667,img_00287_x6hhoy7TsBk,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00288_RY9kojvZJb0.png,real,1067,1600,0.667,img_00288_RY9kojvZJb0,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00288_VQjzH0t8r0o.png,real,1068,1600,0.667,img_00288_VQjzH0t8r0o,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00289_nFiWvHtzK38.png,real,1068,1600,0.667,img_00289_nFiWvHtzK38,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00289_RPCfyt8BAnU.png,real,1067,1600,0.667,img_00289_RPCfyt8BAnU,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00289_vGZTmYeMDXU.png,real,900,1600,0.562,img_00289_vGZTmYeMDXU,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00290_C8GflA_POms.png,real,940,1600,0.588,img_00290_C8GflA_POms,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00291_3FjR_2bUXFc.png,real,900,1600,0.562,img_00291_3FjR_2bUXFc,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00291_b7YNt8hHIhE.png,real,1067,1600,0.667,img_00291_b7YNt8hHIhE,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00291_Qp4u9n8R37o.png,real,1068,1600,0.667,img_00291_Qp4u9n8R37o,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00291_tDIhKbcQbks.png,real,1280,853,1.501,img_00291_tDIhKbcQbks,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00292_3POO0qu84v8.png,real,1280,848,1.509,img_00292_3POO0qu84v8,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00292_l_T_qXBauO8.png,real,1080,1600,0.675,img_00292_l_T_qXBauO8,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00292_NWmBgAF7co4.png,real,1280,794,1.612,img_00292_NWmBgAF7co4,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00292_ziD8Pz6jrnE.png,real,1067,1600,0.667,img_00292_ziD8Pz6jrnE,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00293_2jEsI5T2A-w.png,real,1067,1600,0.667,img_00293_2jEsI5T2A-w,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00293_gPdxz-kmcCY.png,real,1067,1600,0.667,img_00293_gPdxz-kmcCY,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00294_5FezJsPyUDM.png,real,1067,1600,0.667,img_00294_5FezJsPyUDM,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00294_d1eC7lVYAsM.png,real,1200,1600,0.75,img_00294_d1eC7lVYAsM,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00294_OBD62-MyPAQ.png,real,1280,853,1.501,img_00294_OBD62-MyPAQ,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00294_qC-HjL7g6oo.png,real,1280,854,1.499,img_00294_qC-HjL7g6oo,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00295_DiE4cfqsXLY.png,real,1067,1600,0.667,img_00295_DiE4cfqsXLY,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00295_FfYeKZWL_iE.png,real,1280,853,1.501,img_00295_FfYeKZWL_iE,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00295_xLmDHFEnB8U.png,real,1280,853,1.501,img_00295_xLmDHFEnB8U,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00296_7R_S8MEY_BA.png,real,1068,1600,0.667,img_00296_7R_S8MEY_BA,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00296_n3-BZe0Ac-4.png,real,1067,1600,0.667,img_00296_n3-BZe0Ac-4,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00296_TJmAWhHsQlE.png,real,1280,853,1.501,img_00296_TJmAWhHsQlE,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00297_9r9Jkcnrf6c.png,real,1280,853,1.501,img_00297_9r9Jkcnrf6c,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00298_MW_E8YSgyP8.png,real,1280,854,1.499,img_00298_MW_E8YSgyP8,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00298_Xwasijgdm5Q.png,real,1067,1600,0.667,img_00298_Xwasijgdm5Q,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00299_0RIPuccakmM.png,real,1067,1600,0.667,img_00299_0RIPuccakmM,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00299_xhPp1bjzjBQ.png,real,1280,853,1.501,img_00299_xhPp1bjzjBQ,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00300_2w42JGUOuLs.png,real,1062,1600,0.664,img_00300_2w42JGUOuLs,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00300_45Ssvtj13S8.png,real,1067,1600,0.667,img_00300_45Ssvtj13S8,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00300_mf6aBlB3v5w.png,real,1280,853,1.501,img_00300_mf6aBlB3v5w,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00300_nsq01i_6Ydo.png,real,1067,1600,0.667,img_00300_nsq01i_6Ydo,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00301_u1EFAemjLTE.png,real,1088,1600,0.68,img_00301_u1EFAemjLTE,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00302_0TAtxE9v5x0.png,real,1280,938,1.365,img_00302_0TAtxE9v5x0,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00303_9jV7GDQwJNE.png,real,1067,1600,0.667,img_00303_9jV7GDQwJNE,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00303_Pvw2MZmAENg.png,real,1091,1600,0.682,img_00303_Pvw2MZmAENg,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00304_Ive4UxL7eXM.png,real,1280,853,1.501,img_00304_Ive4UxL7eXM,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00305_n1leIInTofg.png,real,978,623,1.57,img_00305_n1leIInTofg,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00306_j4evR9saxUo.png,real,1280,853,1.501,img_00306_j4evR9saxUo,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00306__sp516KcoDM.png,real,1067,1600,0.667,img_00306__sp516KcoDM,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00307_Ur146PmkG3c.png,real,1067,1600,0.667,img_00307_Ur146PmkG3c,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00308_zC8bou3LDLk.png,real,1280,852,1.502,img_00308_zC8bou3LDLk,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00309_8pVhri7UFk0.png,real,1280,853,1.501,img_00309_8pVhri7UFk0,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00309_PR0ifDjFECk.png,real,1280,693,1.847,img_00309_PR0ifDjFECk,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00310_UHiStG-urGA.png,real,1280,853,1.501,img_00310_UHiStG-urGA,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00311_8Si1CKG6tfY.png,real,1067,1600,0.667,img_00311_8Si1CKG6tfY,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00312_dDSH6Fz7_Uk.png,real,1280,680,1.882,img_00312_dDSH6Fz7_Uk,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00313_6KyjBQxcsa8.png,real,1067,1600,0.667,img_00313_6KyjBQxcsa8,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00313_q5cBU5eHR6w.png,real,1067,1600,0.667,img_00313_q5cBU5eHR6w,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00313_sQsJ4XoB0uo.png,real,1280,720,1.778,img_00313_sQsJ4XoB0uo,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00314_CMco82H8HfE.png,real,1067,1600,0.667,img_00314_CMco82H8HfE,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00314_l6Bi6yeSE4A.png,real,1013,1600,0.633,img_00314_l6Bi6yeSE4A,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00314_s0KdLpIin7M.png,real,1280,853,1.501,img_00314_s0KdLpIin7M,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00315_LsOwWRrviyY.png,real,1067,1600,0.667,img_00315_LsOwWRrviyY,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00315_SG_m4YXjUQw.png,real,1280,853,1.501,img_00315_SG_m4YXjUQw,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00316_BAtviTzNkUM.png,real,1280,853,1.501,img_00316_BAtviTzNkUM,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00316_dvh-ZsoOnoU.png,real,1067,1600,0.667,img_00316_dvh-ZsoOnoU,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00316_tohovjmwnzs.png,real,1226,1600,0.766,img_00316_tohovjmwnzs,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00317_eM99Pli_MEo.png,real,1280,853,1.501,img_00317_eM99Pli_MEo,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00318_PaCwY0TXItA.png,real,1067,1600,0.667,img_00318_PaCwY0TXItA,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00319_gQ_9Ey9LPLg.png,real,1280,853,1.501,img_00319_gQ_9Ey9LPLg,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00319_qJJ0ysZUkMo.png,real,1067,1600,0.667,img_00319_qJJ0ysZUkMo,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00320_5U_Usa45epA.png,real,1280,854,1.499,img_00320_5U_Usa45epA,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00320_DG5TlRZqjvc.png,real,1067,1600,0.667,img_00320_DG5TlRZqjvc,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00321_A_i3YH-nuoI.png,real,1067,1600,0.667,img_00321_A_i3YH-nuoI,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00321_kM9KvRs4bHw.png,real,1067,1600,0.667,img_00321_kM9KvRs4bHw,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00322_Q_OF5IjsRRw.png,real,1067,1600,0.667,img_00322_Q_OF5IjsRRw,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00322_ZN6W8BixVhI.png,real,1280,964,1.328,img_00322_ZN6W8BixVhI,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00323_9sV3aEVa2Xw.png,real,527,643,0.82,img_00323_9sV3aEVa2Xw,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00323_pgiIP0V7Xg0.png,real,1270,1600,0.794,img_00323_pgiIP0V7Xg0,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00324_GU0MTUdhakg.png,real,1280,853,1.501,img_00324_GU0MTUdhakg,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00325_5E6n0SuhRVw.png,real,1280,855,1.497,img_00325_5E6n0SuhRVw,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00325_j2Y8ZtyurgA.png,real,1067,1600,0.667,img_00325_j2Y8ZtyurgA,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00327_GzM1RJExXhk.png,real,1280,852,1.502,img_00327_GzM1RJExXhk,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00327_NMlBKWg5zco.png,real,1067,1600,0.667,img_00327_NMlBKWg5zco,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00327_pbJQPQfKK-Q.png,real,1067,1600,0.667,img_00327_pbJQPQfKK-Q,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00328_r3fqLxYG2xU.png,real,1059,1600,0.662,img_00328_r3fqLxYG2xU,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00329__Y3NWBK6j44.png,real,1067,1600,0.667,img_00329__Y3NWBK6j44,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00330_-7KuGqp5bJ8.png,real,1013,1600,0.633,img_00330_-7KuGqp5bJ8,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00330_Sx45hrP74VE.png,real,1280,853,1.501,img_00330_Sx45hrP74VE,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00330_UnOIZSY0hWY.png,real,1280,1280,1.0,img_00330_UnOIZSY0hWY,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00331_-Nm8Q2afSHE.png,real,1067,1600,0.667,img_00331_-Nm8Q2afSHE,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00331_q8nsiZsnxS8.png,real,1067,1600,0.667,img_00331_q8nsiZsnxS8,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00331_TMa0l7fdSW8.png,real,1280,720,1.778,img_00331_TMa0l7fdSW8,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00332_4oLsBvscriM.png,real,1067,1600,0.667,img_00332_4oLsBvscriM,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00332_hxFHr18XdBU.png,real,1067,1600,0.667,img_00332_hxFHr18XdBU,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00332_nky-ho9LLNY.png,real,1280,853,1.501,img_00332_nky-ho9LLNY,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00332_XZRLEn-r_eI.png,real,1067,1600,0.667,img_00332_XZRLEn-r_eI,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00333_PeRt3uMmjYM.png,real,1280,854,1.499,img_00333_PeRt3uMmjYM,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00333_r1sjHkfgaDw.png,real,1067,1600,0.667,img_00333_r1sjHkfgaDw,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00334_Bx6vUZM6SdM.png,real,1067,1600,0.667,img_00334_Bx6vUZM6SdM,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00335_4jkngTJchak.png,real,1067,1600,0.667,img_00335_4jkngTJchak,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00336_ho39u-xHRcM.png,real,1280,853,1.501,img_00336_ho39u-xHRcM,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00336_NNwHfE5GRRw.png,real,1067,1600,0.667,img_00336_NNwHfE5GRRw,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00336_q8yPqjpYcxE.png,real,1280,853,1.501,img_00336_q8yPqjpYcxE,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00336_Wgugi-gU5jc.png,real,1280,960,1.333,img_00336_Wgugi-gU5jc,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00337_3aC2PCk8d0Y.png,real,1280,853,1.501,img_00337_3aC2PCk8d0Y,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00337_B87VRCWmpqU.png,real,1280,853,1.501,img_00337_B87VRCWmpqU,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00338_vkJyIXLHvIE.png,real,1280,960,1.333,img_00338_vkJyIXLHvIE,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00339_78m6KKAH35I.png,real,1280,853,1.501,img_00339_78m6KKAH35I,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00339_aAsRJaSatjg.png,real,1067,1600,0.667,img_00339_aAsRJaSatjg,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00339_DL2M6z4OuGA.png,real,1280,853,1.501,img_00339_DL2M6z4OuGA,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00340_z3cTN0mSNko.png,real,1280,990,1.293,img_00340_z3cTN0mSNko,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00341_CZotfF5j-Aw.png,real,1280,853,1.501,img_00341_CZotfF5j-Aw,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00342_7IHEUKbxly0.png,real,1280,835,1.533,img_00342_7IHEUKbxly0,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00342_ixAcNevU_Lw.png,real,1280,960,1.333,img_00342_ixAcNevU_Lw,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00342_uRbciXfGkaw.png,real,1280,853,1.501,img_00342_uRbciXfGkaw,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00343_aYKAuTdg3kU.png,real,1280,853,1.501,img_00343_aYKAuTdg3kU,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00344_0Wb7O7uTPWs.png,real,1280,797,1.606,img_00344_0Wb7O7uTPWs,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00345_Tjsc6PlFkcg.png,real,1280,853,1.501,img_00345_Tjsc6PlFkcg,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00346_8AId3mqjOUo.png,real,1280,854,1.499,img_00346_8AId3mqjOUo,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00347_D7-jWi6QMRw.png,real,1280,850,1.506,img_00347_D7-jWi6QMRw,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00347_FtUmbqISW4M.png,real,1280,954,1.342,img_00347_FtUmbqISW4M,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00349_79rdoJudLaI.png,real,1280,854,1.499,img_00349_79rdoJudLaI,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00349_RaN67YSJDtA.png,real,1280,853,1.501,img_00349_RaN67YSJDtA,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00350_Jsfg2LEuabE.png,real,1067,1600,0.667,img_00350_Jsfg2LEuabE,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00350_Tt4P7v7z_qo.png,real,1280,720,1.778,img_00350_Tt4P7v7z_qo,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00351_0LKa8k4A-fM.png,real,1280,853,1.501,img_00351_0LKa8k4A-fM,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00351_fLdX6qKn6Bo.png,real,1280,960,1.333,img_00351_fLdX6qKn6Bo,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00352_0zHKlhLMjfs.png,real,1200,1600,0.75,img_00352_0zHKlhLMjfs,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00352_XKo34hIV7bc.png,real,1280,853,1.501,img_00352_XKo34hIV7bc,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00352_zq-7krypDIE.png,real,1280,850,1.506,img_00352_zq-7krypDIE,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00353_aBTHcfoMAKk.png,real,1067,1600,0.667,img_00353_aBTHcfoMAKk,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00353_NFy4c5apLeg.png,real,1280,853,1.501,img_00353_NFy4c5apLeg,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00353_yMcPXrLunUg.png,real,1067,1600,0.667,img_00353_yMcPXrLunUg,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00354_QXcQDsMyv5c.png,real,1280,853,1.501,img_00354_QXcQDsMyv5c,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00355_NSk8m6ZnKl8.png,real,1280,853,1.501,img_00355_NSk8m6ZnKl8,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00355_VsVk1aBO4AY.png,real,1280,853,1.501,img_00355_VsVk1aBO4AY,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00356_sFZ-_8Mx0IU.png,real,1280,719,1.78,img_00356_sFZ-_8Mx0IU,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00357_JpQGEArmG0I.png,real,1067,1600,0.667,img_00357_JpQGEArmG0I,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00358_Vin9LVV9cpU.png,real,1280,720,1.778,img_00358_Vin9LVV9cpU,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00359_GiV8ZTn_ido.png,real,1280,960,1.333,img_00359_GiV8ZTn_ido,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00359_pQOys2TjCB8.png,real,1200,1600,0.75,img_00359_pQOys2TjCB8,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00359_Z0GoJ0eau5M.png,real,1280,854,1.499,img_00359_Z0GoJ0eau5M,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00360_e5t1gMst37Q.png,real,1280,855,1.497,img_00360_e5t1gMst37Q,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00360_HVfc9d8cFmA.png,real,1280,960,1.333,img_00360_HVfc9d8cFmA,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00360_N18PrG7k35o.png,real,1067,1600,0.667,img_00360_N18PrG7k35o,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00363_OLMwSZz6Du4.png,real,1067,1600,0.667,img_00363_OLMwSZz6Du4,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00365_-RE5dzOPwcA.png,real,1280,853,1.501,img_00365_-RE5dzOPwcA,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00366_EW5hVraXw-c.png,real,1067,1600,0.667,img_00366_EW5hVraXw-c,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00367_eU9qfX4io18.png,real,1280,853,1.501,img_00367_eU9qfX4io18,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00368_88OEWXopVJE.png,real,1280,854,1.499,img_00368_88OEWXopVJE,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00370_BiXFsAVlbYU.png,real,1280,853,1.501,img_00370_BiXFsAVlbYU,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00371_2dYOuLrEV6E.png,real,1280,853,1.501,img_00371_2dYOuLrEV6E,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00371_sLGh1kAj-6w.png,real,1067,1600,0.667,img_00371_sLGh1kAj-6w,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00372_6SHiCPCsd_A.png,real,1067,1600,0.667,img_00372_6SHiCPCsd_A,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00373_4RxWol2YqxE.png,real,1280,853,1.501,img_00373_4RxWol2YqxE,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00373_h-Sh6M66U8E.png,real,1280,853,1.501,img_00373_h-Sh6M66U8E,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00373_r5h3LZoNRo0.png,real,1067,1600,0.667,img_00373_r5h3LZoNRo0,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00374_MkEJWRPY6gc.png,real,1067,1600,0.667,img_00374_MkEJWRPY6gc,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00375_b9SnV2OjE3E.png,real,1067,1600,0.667,img_00375_b9SnV2OjE3E,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00376_92aFzfWegaY.png,real,1280,662,1.934,img_00376_92aFzfWegaY,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00376_ipZl4FCDO7o.png,real,1067,1600,0.667,img_00376_ipZl4FCDO7o,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00377_SjKYZ_hHO9k.png,real,1280,853,1.501,img_00377_SjKYZ_hHO9k,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00378_d2v6pE7QsHM.png,real,1067,1600,0.667,img_00378_d2v6pE7QsHM,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00379_FSaMYl3X5Ms.png,real,1067,1600,0.667,img_00379_FSaMYl3X5Ms,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00380_1yEnI7D4Kjg.png,real,1067,1600,0.667,img_00380_1yEnI7D4Kjg,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00380_ueYq6j87PTs.png,real,1067,1600,0.667,img_00380_ueYq6j87PTs,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00381_ys_XxjxPRms.png,real,1280,854,1.499,img_00381_ys_XxjxPRms,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00382_DoYtV90sxNQ.png,real,1280,854,1.499,img_00382_DoYtV90sxNQ,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00382_wErf0Tl7sbM.png,real,1280,853,1.501,img_00382_wErf0Tl7sbM,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00384_6GeCkcgFkxc.png,real,1067,1600,0.667,img_00384_6GeCkcgFkxc,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00385_7f0u-yaOra4.png,real,1280,853,1.501,img_00385_7f0u-yaOra4,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00385_jpPsrCxgra0.png,real,1280,853,1.501,img_00385_jpPsrCxgra0,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00386_jUvAXvvhzHY.png,real,943,409,2.306,img_00386_jUvAXvvhzHY,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00386_k_YhLwRYei4.png,real,1280,800,1.6,img_00386_k_YhLwRYei4,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00387_l3jsTi57qKw.png,real,1067,1600,0.667,img_00387_l3jsTi57qKw,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00389_CwF6HJQqEvU.png,real,1067,1600,0.667,img_00389_CwF6HJQqEvU,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00390_KJkrwGnn2bI.png,real,1280,861,1.487,img_00390_KJkrwGnn2bI,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00390_KSiw0-6Cb5Q.png,real,1280,854,1.499,img_00390_KSiw0-6Cb5Q,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00391_BtLSvyFcBS4.png,real,1200,1600,0.75,img_00391_BtLSvyFcBS4,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00392_0tLquA5qMrw.png,real,1280,1440,0.889,img_00392_0tLquA5qMrw,train
D:\DS107-ImageDetector\01-data\cleaned\real\img_00392_PNRjtM-WW7U.png,real,1280,854,1.499,img_00392_PNRjtM-WW7U,train
